ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.96,40.70,60.00,38.94
2016 Primary,13.65,15.34,0.00,14.52
2016 Primary Runoff,4.06,4.77,0.00,4.43
2016 General,68.13,71.41,75.00,69.85
2018 Primary,13.97,13.33,14.29,13.63
2018 Primary Runoff,11.88,10.64,0.00,11.21
2018 General,61.70,61.69,71.43,61.71
