RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.70,0.00,0.00,5.00
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,5.26,10.71,0.00,8.51
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,35.12,34.14,0.00,34.62
BLACK,5.56,12.50,0.00,8.82
TOTAL,32.17,31.51,0.00,31.83
