RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,23.57,25.62,0.00,24.60
OTHER,30.30,22.50,0.00,26.03
NATIVE-AM,50.00,0.00,0.00,50.00
HISP-LT,37.84,20.00,0.00,28.05
ASIA-PI,14.71,12.68,0.00,13.67
WHITE,38.40,39.03,0.00,38.74
BLACK,25.48,31.34,0.00,28.77
TOTAL,33.79,34.73,0.00,34.30
