RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,19.35,18.75,0.00,18.75
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,11.11,10.00,0.00,10.53
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,42.01,36.87,0.00,39.35
BLACK,28.74,28.37,0.00,28.53
TOTAL,38.08,33.77,0.00,35.79
