RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,33.33,41.52,0.00,37.54
OTHER,29.63,18.18,0.00,24.49
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,12.12,26.92,0.00,18.64
ASIA-PI,44.44,10.00,0.00,26.32
WHITE,41.27,40.90,0.00,41.06
BLACK,27.49,41.01,0.00,35.17
TOTAL,38.32,40.39,0.00,39.40
