RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,18.12,18.24,0.00,18.18
OTHER,14.29,8.330,0.00,10.53
NATIVE-AM,0.00,33.33,0.00,33.33
HISP-LT,20.00,25.71,0.00,23.08
ASIA-PI,12.50,28.57,0.00,20.00
WHITE,40.08,40.32,50.00,40.20
BLACK,27.32,36.37,0.00,32.43
TOTAL,36.66,38.55,50.00,37.65
