RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,13.95,20.17,0.00,16.94
OTHER,16.67,14.29,0.00,15.38
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,41.67,0.00,35.71
ASIA-PI,0.00,40.00,0.00,15.38
WHITE,37.50,37.50,0.00,37.50
BLACK,29.75,39.95,0.00,35.60
TOTAL,28.35,38.47,0.00,34.03
