RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,38.10,31.55,0.00,34.86
OTHER,23.08,42.11,0.00,34.38
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,23.08,20.41,0.00,21.59
ASIA-PI,16.67,17.39,0.00,17.14
WHITE,41.65,43.64,25.00,42.65
BLACK,32.08,30.67,0.00,31.37
TOTAL,40.14,41.05,25.00,40.59
