RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,27.60,30.22,100.0,28.96
OTHER,23.94,16.88,0.00,20.27
NATIVE-AM,50.00,0.00,0.00,50.00
HISP-LT,29.63,22.84,0.00,25.56
ASIA-PI,23.40,17.05,0.00,19.26
WHITE,40.73,39.45,50.00,40.07
BLACK,26.28,37.60,0.00,32.23
TOTAL,37.56,38.19,60.00,37.89
