RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.94,18.00,0.00,11.94
OTHER,15.79,5.71,0.00,9.26
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,18.18,28.57,0.00,25.00
ASIA-PI,0.00,14.29,0.00,10.00
WHITE,47.76,35.53,0.00,41.26
BLACK,24.46,36.25,0.00,31.20
TOTAL,23.98,34.33,0.00,29.85
