RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,30.00,36.92,0.00,33.91
OTHER,66.67,33.33,0.00,40.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,20.00,50.00,0.00,36.36
BLACK,40.26,45.83,0.00,43.45
TOTAL,39.15,44.62,0.00,42.29
