RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,19.35,20.37,0.00,19.66
OTHER,42.86,20.00,0.00,33.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,28.57,0.00,0.00,13.33
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,43.80,41.81,0.00,42.70
BLACK,19.44,26.35,0.00,23.45
TOTAL,30.55,32.83,0.00,31.82
