RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,12.33,13.29,33.33,13.03
OTHER,7.14,5.26,0.00,6.06
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,12.50,16.13,0.00,14.55
ASIA-PI,0.00,12.50,0.00,5.88
WHITE,20.72,24.30,100.0,22.82
BLACK,15.03,19.88,0.00,17.85
TOTAL,16.20,20.18,40.00,18.50
