RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.29,30.11,0.00,24.60
OTHER,21.05,23.53,0.00,22.22
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,26.92,23.53,0.00,25.00
ASIA-PI,12.82,14.29,0.00,13.43
WHITE,32.17,32.92,0.00,32.43
BLACK,23.47,25.42,0.00,24.20
TOTAL,27.58,29.54,0.00,28.27
