RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.54,14.53,0.00,11.27
OTHER,8.00,16.42,0.00,12.82
NATIVE-AM,25.00,0.00,0.00,7.69
HISP-LT,8.33,6.67,0.00,7.41
ASIA-PI,9.43,9.47,0.00,9.45
WHITE,33.99,40.21,0.00,37.48
BLACK,10.39,17.14,0.00,14.25
TOTAL,12.97,19.36,0.00,16.57
