RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,22.64,30.77,0.00,26.29
OTHER,45.83,19.35,0.00,30.91
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,32.65,31.82,0.00,32.26
ASIA-PI,10.00,17.07,0.00,13.58
WHITE,50.26,49.59,0.00,49.88
BLACK,25.00,28.42,100.0,27.16
TOTAL,42.28,42.48,20.00,42.34
