RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,24.03,21.43,0.00,22.82
OTHER,8.700,19.05,0.00,13.64
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,29.17,39.13,0.00,34.04
ASIA-PI,18.56,21.00,0.00,19.70
WHITE,35.05,34.93,0.00,34.99
BLACK,21.18,34.34,0.00,28.26
TOTAL,27.87,30.55,0.00,29.23
