RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.76,33.33,0.00,21.88
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,50.00,0.00,33.33
WHITE,48.64,40.00,0.00,43.98
BLACK,25.52,30.00,0.00,27.94
TOTAL,42.04,37.47,0.00,39.58
