RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.09,24.21,0.00,22.42
OTHER,18.18,11.11,0.00,15.00
NATIVE-AM,33.33,20.00,0.00,25.00
HISP-LT,31.58,15.79,0.00,23.68
ASIA-PI,0.00,60.00,0.00,33.33
WHITE,38.70,35.08,100.0,36.78
BLACK,22.12,30.67,0.00,26.87
TOTAL,36.06,34.17,100.0,35.07
