RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,12.68,16.92,0.00,14.71
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,8.33,8.33,0.00,8.33
ASIA-PI,25.00,0.00,0.00,6.67
WHITE,35.43,33.39,0.00,34.31
BLACK,17.95,19.44,0.00,18.92
TOTAL,32.85,31.30,0.00,32.00
