RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,16.24,24.60,0.00,20.58
OTHER,5.88,10.53,0.00,8.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,12.50,15.79,0.00,14.81
ASIA-PI,0.00,18.75,0.00,15.00
WHITE,29.23,32.23,0.00,30.68
BLACK,24.98,36.05,0.00,31.22
TOTAL,24.27,34.32,0.00,29.86
