RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,27.27,20.00,0.00,23.81
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,50.31,39.22,0.00,44.87
BLACK,23.08,39.06,0.00,31.90
TOTAL,42.60,37.83,0.00,40.18
