RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.000,22.58,0.00,14.51
OTHER,8.000,0.00,0.00,4.760
NATIVE-AM,0.00,28.57,0.00,15.38
HISP-LT,8.890,15.46,0.00,12.67
ASIA-PI,13.79,3.450,0.00,8.620
WHITE,38.27,35.41,0.00,36.68
BLACK,13.27,20.24,0.00,17.55
TOTAL,32.97,31.94,0.00,32.39
