RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.54,28.88,0.00,25.00
OTHER,14.29,25.00,0.00,19.23
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,18.18,4.170,0.00,10.87
ASIA-PI,0.00,16.22,0.00,11.32
WHITE,38.37,39.98,0.00,39.20
BLACK,20.00,28.44,0.00,23.93
TOTAL,32.55,36.09,0.00,34.36
