RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,28.04,30.68,100.0,29.56
OTHER,32.56,30.77,0.00,31.71
NATIVE-AM,33.33,0.00,0.00,20.00
HISP-LT,29.35,28.12,0.00,28.64
ASIA-PI,17.50,21.28,0.00,19.54
WHITE,38.74,38.88,0.00,38.82
BLACK,22.29,31.54,0.00,27.64
TOTAL,35.73,36.74,100.0,36.30
