RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,18.98,24.79,0.00,21.57
OTHER,0.00,31.25,0.00,22.73
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,33.33,0.00,0.00,12.00
ASIA-PI,0.00,22.22,0.00,14.29
WHITE,37.27,33.23,0.00,35.16
BLACK,27.30,36.26,0.00,32.09
TOTAL,31.99,34.06,0.00,33.06
