RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,22.58,31.43,0.00,27.27
OTHER,0.00,14.29,0.00,7.140
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,14.29,0.00,0.00,7.140
ASIA-PI,25.00,12.50,0.00,18.75
WHITE,47.77,47.98,0.00,47.88
BLACK,30.00,39.42,0.00,35.33
TOTAL,43.65,45.17,0.00,44.47
