RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,18.64,20.16,0.00,19.36
OTHER,23.40,12.50,0.00,17.89
NATIVE-AM,33.33,25.00,0.00,28.57
HISP-LT,8.560,13.81,0.00,11.02
ASIA-PI,7.690,26.32,0.00,18.75
WHITE,36.68,32.12,50.00,34.28
BLACK,0.00,15.22,0.00,6.730
TOTAL,33.53,30.39,50.00,31.90
