RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,32.18,30.84,0.00,31.54
OTHER,27.27,32.79,0.00,30.85
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,27.50,33.33,0.00,30.26
ASIA-PI,29.27,18.75,0.00,23.60
WHITE,39.37,42.37,33.33,40.91
BLACK,32.03,36.92,0.00,34.50
TOTAL,37.71,40.20,33.33,38.98
