RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,16.24,16.96,50.00,16.75
OTHER,28.00,20.00,0.00,23.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,8.89,18.31,0.00,14.66
ASIA-PI,5.56,10.71,0.00,8.70
WHITE,32.03,34.54,0.00,33.26
BLACK,18.89,25.46,0.00,22.91
TOTAL,21.10,25.56,33.33,23.72
