RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,16.71,20.00,100.0,18.39
OTHER,22.22,10.00,0.00,17.86
NATIVE-AM,66.67,50.00,0.00,60.00
HISP-LT,8.33,16.67,0.00,13.33
ASIA-PI,11.11,33.33,0.00,23.81
WHITE,40.52,35.50,0.00,37.79
BLACK,16.07,14.71,0.00,15.29
TOTAL,36.38,32.45,100.0,34.26
