RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,14.89,10.94,0.00,12.61
OTHER,10.00,28.57,0.00,17.65
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,50.00,0.00,20.00
ASIA-PI,22.22,0.00,0.00,10.00
WHITE,32.01,27.89,0.00,29.85
BLACK,13.77,18.78,0.00,16.71
TOTAL,26.72,24.70,0.00,25.62
