RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,24.07,26.13,0.00,25.10
OTHER,23.33,28.87,0.00,26.29
NATIVE-AM,54.55,46.15,0.00,50.00
HISP-LT,20.00,27.57,33.33,24.15
ASIA-PI,22.81,23.94,0.00,23.41
WHITE,38.16,38.97,51.35,38.60
BLACK,19.49,25.92,11.11,23.37
TOTAL,31.40,33.32,40.38,32.45
