RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,17.14,26.64,0.00,22.31
OTHER,11.11,22.45,0.00,17.65
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,21.43,15.69,0.00,18.28
ASIA-PI,0.00,16.67,0.00,11.11
WHITE,34.99,39.42,0.00,37.42
BLACK,18.35,28.96,0.00,24.99
TOTAL,24.34,31.54,0.00,28.57
