RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.54,15.56,0.00,13.40
OTHER,0.00,25.00,0.00,20.00
NATIVE-AM,50.00,100.0,0.00,66.67
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,33.33,0.00,16.67
WHITE,41.46,40.13,0.00,40.76
BLACK,15.94,22.40,0.00,19.89
TOTAL,22.24,25.81,0.00,24.34
