ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.11,27.00,33.33,27.54
2016 Primary,43.84,43.37,33.33,43.53
2016 Primary Runoff,0.00,0.28,0.00,0.15
2016 General,55.41,58.42,66.67,57.10
2018 Primary,17.20,12.17,33.33,14.42
2018 Primary Runoff,10.19,6.59,33.33,8.25
2018 General,49.41,47.75,33.33,48.41
