ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.90,38.43,100.0,36.35
2016 Primary,22.84,22.64,0.00,22.72
2016 Primary Runoff,15.52,15.49,0.00,15.50
2016 General,56.44,63.70,50.00,60.40
2018 Primary,20.49,19.16,0.00,19.74
2018 Primary Runoff,12.98,11.21,0.00,11.99
2018 General,53.96,60.90,100.0,57.82
