ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.94,40.28,100.0,37.31
2016 Primary,19.79,20.81,0.00,20.30
2016 Primary Runoff,9.08,8.64,0.00,8.84
2016 General,60.81,66.63,100.0,63.94
2018 Primary,16.36,16.05,0.00,16.14
2018 Primary Runoff,11.97,8.79,0.00,10.25
2018 General,56.63,64.02,71.43,60.58
