ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.24,38.44,100.0,35.68
2016 Primary,20.02,23.66,0.00,22.03
2016 Primary Runoff,9.99,13.00,0.00,11.66
2016 General,60.03,70.34,50.00,65.71
2018 Primary,17.64,21.28,0.00,19.58
2018 Primary Runoff,7.11,8.16,0.00,7.67
2018 General,55.51,68.61,66.67,62.69
