ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,33.14,36.96,50.00,36.36,46.92,19.15,35.68
2016 Primary,25.00,24.25,11.11,33.33,4.17,21.59,13.45,22.03
2016 Primary Runoff,12.50,15.39,4.44,33.33,0.00,6.31,6.30,11.66
2016 General,33.33,66.03,66.07,50.00,67.86,71.28,51.38,65.71
2018 Primary,8.33,20.54,8.82,0.00,7.32,21.96,14.29,19.58
2018 Primary Runoff,4.17,3.23,1.47,0.00,2.44,22.66,3.33,7.67
2018 General,32.14,65.02,49.35,50.00,49.06,66.11,51.20,62.69
