ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2018 General,34.62,37.51,30.09,0.0,36.51,49.16,24.24,36.48
