,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,68.75,0.0
1,OTHER,33.33,20.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,66.67,16.67,0.0
4,ASIA-PI,75.0,66.67,0.0
5,WHITE,75.87,72.24,0.0
6,BLACK,52.94,65.53,0.0
