RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,50.0,59.09,0.0,54.76
OTHER,0.0,16.67,0.0,11.11
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,76.92,63.64,0.0,70.83
ASIA-PI,75.0,20.0,0.0,44.44
WHITE,53.85,31.25,0.0,41.38
BLACK,52.11,62.85,0.0,58.87
TOTAL,52.85,60.0,0.0,57.19
