,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.73,45.95,0.0
1,OTHER,20.0,21.43,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,42.86,64.71,0.0
4,ASIA-PI,20.0,21.43,0.0
5,WHITE,53.52,52.72,50.0
6,BLACK,27.91,44.0,0.0
