,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.22,31.58,0.0
1,OTHER,0.0,75.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,40.0,28.57,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,67.46,72.99,0.0
6,BLACK,41.49,51.89,0.0
