,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.45,51.72,0.0
1,OTHER,52.63,60.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,72.73,84.62,0.0
4,ASIA-PI,51.52,63.89,100.0
5,WHITE,75.75,77.27,100.0
6,BLACK,67.27,75.64,0.0
