,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.54,50.47,0.0
1,OTHER,25.0,66.67,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,55.88,55.88,0.0
4,ASIA-PI,88.89,83.33,0.0
5,WHITE,68.04,67.89,66.67
6,BLACK,46.77,64.53,0.0
