,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.29,37.59,0.0
1,OTHER,32.14,76.19,0.0
2,NATIVE-AM,0.0,60.0,0.0
3,HISP-LT,26.32,44.0,0.0
4,ASIA-PI,44.74,44.12,0.0
5,WHITE,65.0,69.23,0.0
6,BLACK,52.9,60.0,0.0
