,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.29,42.11,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,66.67,75.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,66.92,68.11,0.0
6,BLACK,0.0,0.0,0.0
