PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
BLCK,1827.0,0.0,93.0,99.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,12.0,8.0,0.0,2.0,2.0,1.0,817.0,772.0,0.0,8.0,6.0
BOYN,5814.0,3.0,306.0,295.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,23.0,15.0,2.0,2688.0,2322.0,0.0,42.0,41.0
CAKT,2404.0,3.0,108.0,110.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,5.0,2.0,4.0,1081.0,1037.0,0.0,6.0,9.0
CHAM,2418.0,1.0,99.0,130.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,4.0,3.0,1111.0,1022.0,0.0,8.0,9.0
FT O,4172.0,0.0,229.0,224.0,0.0,10.0,13.0,0.0,1.0,5.0,0.0,17.0,10.0,0.0,26.0,17.0,4.0,1979.0,1494.0,1.0,91.0,51.0
GRAY,4280.0,0.0,240.0,250.0,0.0,15.0,12.0,0.0,2.0,1.0,0.0,18.0,9.0,0.0,26.0,19.0,1.0,1962.0,1655.0,1.0,36.0,33.0
LAKE,3726.0,1.0,222.0,204.0,0.0,14.0,10.0,0.0,2.0,1.0,0.0,17.0,7.0,0.0,14.0,15.0,2.0,1762.0,1362.0,0.0,50.0,43.0
POPS,4136.0,1.0,216.0,207.0,0.0,7.0,8.0,0.0,2.0,2.0,0.0,11.0,15.0,0.0,1.0,3.0,5.0,1941.0,1683.0,0.0,17.0,17.0
RING,7297.0,1.0,373.0,382.0,0.0,17.0,18.0,0.0,6.0,2.0,0.0,37.0,29.0,0.0,18.0,16.0,5.0,3383.0,2823.0,0.0,106.0,81.0
WEST,5724.0,3.0,361.0,346.0,0.0,21.0,14.0,0.0,0.0,2.0,0.0,38.0,23.0,0.0,18.0,22.0,3.0,2708.0,2021.0,0.0,81.0,63.0
WOOD,2871.0,0.0,125.0,149.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,9.0,4.0,0.0,4.0,2.0,5.0,1306.0,1195.0,0.0,24.0,35.0
TOTAL,44669.0,13.0,2372.0,2396.0,0.0,127.0,115.0,0.0,15.0,14.0,0.0,197.0,145.0,0.0,140.0,117.0,35.0,20738.0,17386.0,2.0,469.0,388.0
