RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,67.24,69.03,0.00,68.12
OTHER,60.00,70.00,0.00,66.67
NATIVE-AM,100.0,50.00,0.00,66.67
HISP-LT,48.15,69.44,0.00,60.32
ASIA-PI,66.67,100.0,0.00,75.00
WHITE,73.37,75.16,100.0,74.32
BLACK,60.00,66.13,0.00,63.55
TOTAL,71.99,74.22,100.0,73.17
