RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,67.65,72.5,0.0,70.27
OTHER,58.33,50.0,0.0,55.56
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,66.67,71.43,0.0,70.0
ASIA-PI,60.0,88.89,0.0,78.57
WHITE,75.15,78.83,100.0,77.09
BLACK,57.89,80.77,0.0,71.11
TOTAL,74.19,78.5,100.0,76.47
