,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.02,58.82,0.0
1,OTHER,33.33,50.0,0.0
2,NATIVE-AM,100.0,33.33,0.0
3,HISP-LT,50.0,100.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,64.33,60.83,0.0
6,BLACK,53.17,72.14,0.0
