,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.25,63.46,0.0
1,OTHER,33.33,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,60.0,0.0
4,ASIA-PI,25.0,60.0,0.0
5,WHITE,72.83,72.47,0.0
6,BLACK,56.14,74.51,100.0
