,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.01,49.06,0.0
1,OTHER,65.22,63.04,0.0
2,NATIVE-AM,50.0,100.0,0.0
3,HISP-LT,64.0,73.26,0.0
4,ASIA-PI,50.0,49.09,0.0
5,WHITE,68.1,70.97,0.0
6,BLACK,65.27,76.61,0.0
