PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
COL,65.22,0,46.15,45.45,0,0,0,0,0,100,0,0,0,0,0,50,100,68.75,65.4,0,25,100.00
COM,68.15,100,67.24,49.06,0,0,66.67,0,0,0,0,57.14,66.67,0,44.44,25,100,71.12,75.52,0,65.49,42.70
DAN,69.78,0,64.58,49.25,0,57.14,16.67,0,0,0,0,77.78,66.67,0,66.67,40,0,72.25,69.22,0,76.67,65.22
FOR,65.77,0,69.23,50,0,50,50,0,100,0,0,100,0,0,50,0,0,62.44,72,0,71.43,53.49
HAR,70.22,0,57.14,61.11,0,0,0,0,0,0,0,100,50,0,50,0,50,71.43,72.08,0,0,33.33
HUL,63.52,50,53.28,45.22,0,66.67,73.68,0,0,0,0,50,44,0,57.14,85.71,100,66.55,67.12,0,68,42.68
ILA,69.87,0,50,51.28,0,100,50,0,100,0,0,80,100,0,20,0,0,70.5,72.68,0,50,42.86
MIL,70.73,0,51.16,64.44,0,66.67,100,0,100,100,0,66.67,66.67,0,100,0,50,70.95,72.35,0,80,57.14
PAO,71.73,0,33.33,33.33,0,100,0,0,0,0,0,0,0,0,50,0,100,73.45,76.92,0,0,0
PIT,72.41,0,56.36,51.79,0,60,40,0,0,0,0,20,50,0,75,20,100,74.1,76.03,0,64.86,44.12
TOTAL,68.19,40.0,55.93,50.29,,62.5,56.1,,50.0,100.0,,57.32,55.56,,48.15,48.57,75.0,70.28,70.97,0.0,67.99,45.78
