,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.47,55.6,0.0
1,OTHER,52.94,57.14,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,57.14,66.67,0.0
4,ASIA-PI,55.0,56.18,0.0
5,WHITE,62.2,66.84,0.0
6,BLACK,46.53,59.64,0.0
