,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.18,46.58,0.0
1,OTHER,23.08,34.62,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,72.73,50.0,0.0
4,ASIA-PI,0.0,55.56,0.0
5,WHITE,57.43,64.08,0.0
6,BLACK,38.24,57.05,0.0
