,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.05,56.82,0.0
1,OTHER,33.33,33.33,0.0
2,NATIVE-AM,33.33,0.0,0.0
3,HISP-LT,35.71,53.33,0.0
4,ASIA-PI,57.14,75.0,0.0
5,WHITE,69.41,68.21,100.0
6,BLACK,60.0,76.82,0.0
