RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,40.84,49.1,0.0,44.9
OTHER,56.04,61.11,53.12,58.9
NATIVE-AM,54.36,56.73,0.0,55.59
HISP-LT,56.01,64.14,60.98,60.56
ASIA-PI,59.24,60.48,56.0,59.89
WHITE,70.29,72.79,60.0,71.59
BLACK,53.95,65.16,54.01,60.49
TOTAL,63.31,68.39,57.68,66.05
