,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.97,53.54,0.0
1,OTHER,45.45,46.15,0.0
2,NATIVE-AM,100.0,133.33,0.0
3,HISP-LT,27.27,65.38,0.0
4,ASIA-PI,50.0,63.64,0.0
5,WHITE,64.98,62.62,0.0
6,BLACK,56.69,69.49,0.0
