,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.26,58.21,0.0
1,OTHER,39.29,46.43,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,46.15,68.29,0.0
4,ASIA-PI,35.71,30.36,0.0
5,WHITE,65.56,69.59,0.0
6,BLACK,57.52,74.25,33.33
