,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.73,51.81,0.0
1,OTHER,40.23,44.58,0.0
2,NATIVE-AM,56.25,38.46,0.0
3,HISP-LT,41.81,44.09,100.0
4,ASIA-PI,43.87,44.67,100.0
5,WHITE,64.32,65.81,72.73
6,BLACK,40.69,55.31,42.86
