,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.86,58.82,0.0
1,OTHER,25.0,25.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,46.15,64.29,0.0
4,ASIA-PI,60.0,100.0,0.0
5,WHITE,73.58,73.43,100.0
6,BLACK,53.19,71.11,0.0
